"UniqueID","Probability1"
6758,0.201619875813499
6759,0.0134621047482071
6760,0.0221726287942238
6761,0.0588484894972184
6762,0.0258923405248154
6763,0.0347787656467259
6764,0.67099522315149
6765,0.0596818968761949
6766,0.0544868726617121
6767,0.0539365532431165
6768,0.0885067426807022
6769,0.0192969132345151
6770,0.114026620307059
6771,0.00380661214302865
6772,0.0619196148141704
6773,0.0346757050721401
6774,0.0348216505238433
6775,0.61075626425178
6776,0.069066836471295
6777,0.013852411834918
6778,0.0409843135643894
6779,0.0841669785299936
6780,0.700847592924281
6781,0.147744286477178
6782,0.0956433925038888
6783,0.0390073773392738
6784,0.0144799636010126
6785,0.0232875485501885
6786,0.00780061718100592
6787,0.591808654767002
6788,0.0559714604462065
6789,0.0477315525443046
6790,0.0173629828483913
6791,0.0363649929253488
6792,0.00260093792636424
6793,0.0347361344733637
6794,0.0141719942018542
6795,0.350947850019736
6796,0.0652949878244965
6797,0.231161847049376
6798,0.0363960720740128
6799,0.12227904712476
6800,0.0445133631025186
6801,0.0239969395801988
6802,0.0232345246540437
6803,0.00202341457829036
6804,0.00318154912690366
6805,0.00722554424793748
6806,0.00792805173207869
6807,0.532090207042183
6808,0.835336659025577
6809,0.0725615259153357
6810,0.944269040396807
6811,0.0567890018250562
6812,0.0201731255606179
6813,0.00686715715145088
6814,0.0556112559398952
6815,0.0841590628832219
6816,0.153477453863208
6817,0.177200077857516
6818,0.081430147620645
6819,0.828744498890568
6820,0.0855629430623614
6821,0.0297598041255012
6822,0.108168901252565
6823,0.16756168280955
6824,0.593546061110598
6825,0.758800786182136
6826,0.0490522863652906
6827,0.0691589864151133
6828,0.0159059142665407
6829,0.0288929006500442
6830,0.0807709759121862
6831,0.00408679918615907
6832,0.0426784210644899
6833,0.0537034164260654
6834,0.0492107246543382
6835,0.673490285033241
6836,0.0532398054572748
6837,0.098303045584971
6838,0.0814195090071148
6839,0.0466629533851362
6840,0.0581413699467602
6841,0.0469760361687838
6842,0.00966500682664793
6843,0.0498909492568432
6844,0.797427165942413
6845,0.670860400164546
6846,0.0434145475719187
6847,0.361465474362828
6848,0.064200644470212
6849,0.0262782815612416
6850,0.0891817210494666
6851,0.0414420931704256
6852,0.638301091874959
6853,0.0590115063120768
6854,0.0407400014004399
6855,0.0590109558866389
6856,0.050454352618062
6857,0.0869522159755717
6858,0.0554674177706179
6859,0.632315403895064
6860,0.77687758625919
6861,0.0560075391491261
6862,0.0598060712579885
6863,0.0214467050310026
6864,0.364568149526072
6865,0.0593813839708309
6866,0.564063049049593
6867,0.1089897857406
6868,0.064154071718688
6869,0.485963525860705
6870,0.0289209759707683
6871,0.0143884506103061
6872,0.0325421876957547
6873,0.0242900026917993
6874,0.169996902249077
6875,0.0445679655793602
6876,0.0448489383105052
6877,0.0492214708969946
6878,0.376596547571399
6879,0.0580780376453141
6880,0.00259732336719372
6881,0.0126463302558574
6882,0.0263276306845316
6883,0.0329796102014338
6884,0.0162052827516168
6885,0.850873994885121
6886,0.0139220812643298
6887,0.0142258519202776
6888,0.295716452989685
6889,0.188480812463756
6890,0.0334204092790752
6891,0.0521333726304872
6892,0.0560055749404789
6893,0.107365207330896
6894,0.0141049096860312
6895,0.0342493614756176
6896,0.00744052771708266
6897,0.0312340992808938
6898,0.0203865297769755
6899,0.00949574940780828
6900,0.00222309356757489
6901,0.00785574720897246
6902,0.021865617260274
6903,0.18647767177961
6904,0.724761608446611
6905,0.0650623684264225
6906,0.0193949833109295
6907,0.131864147046522
6908,0.0586005339737765
6909,0.0978562990381541
6910,0.0178262063663721
6911,0.0580545407929081
6912,0.00635773339269857
6913,0.128170009462015
6914,0.00589527997271854
6915,0.0527657480625514
6916,0.0361039309037943
6917,0.00430696882029459
6918,0.204841159504791
6919,0.0719604245523216
6920,0.181930156762712
6921,0.80148640192764
6922,0.0314821933090871
6923,0.02316353577288
6924,0.0988588748120385
6925,0.825712616632922
6926,0.0120222597070773
6927,0.547026608322051
6928,0.0463389127400735
6929,0.0558038973656987
6930,0.0136689812447609
6931,0.0291206509841846
6932,0.0250529432711281
6933,0.0332158300827267
6934,0.664116645373935
6935,0.458037878190875
6936,0.0531080631609935
6937,0.0538820506123897
6938,0.239949801486168
6939,0.0275793574701698
6940,0.630317969408564
6941,0.0357449913906324
6942,0.0307948151865757
6943,0.894744351823308
6944,0.0466568058221999
6945,0.0454065986389572
6946,0.100571111946897
6947,0.099139205709327
6948,0.0148156631250665
6949,0.0416129206917762
6950,0.269026365289414
6951,0.0939738266440384
6952,0.0686226072738544
6953,0.555690958504742
6954,0.0174515583487216
6955,0.0352136973564983
6956,0.958883032536367
6957,0.0500449974862115
6958,0.0149979110936361
6959,0.00549427259561163
6960,0.247962766517449
6961,0.0134100415061907
6962,0.0520478172832048
6963,0.235684024521055
6964,0.0377966959382178
6965,0.0547275932244124
6966,0.147023941171603
6967,0.599076345911233
6968,0.0927924242524554
6969,0.0365581651538568
6970,0.0184050276726649
6971,0.0224914714791352
6972,0.488691711548
6973,0.0195871390470988
6974,0.0308942627765679
6975,0.068008999934217
6976,0.0811257403182787
6977,0.0379620505175506
6978,0.00215398461014382
6979,0.0537661281355117
6980,0.0281217889186549
6981,0.0412615330816841
6982,0.448438758761865
6983,0.0525216897192027
6984,0.0419488801545519
6985,0.0121681999555314
6986,0.193543889900362
6987,0.0195759670960073
6988,0.0424316774680252
6989,0.0317431466867449
6990,0.889805612180101
6991,0.113765313524521
6992,0.00600847881507665
6993,0.0306809750939915
6994,0.0239864244803989
6995,0.0373295288970127
6996,0.0318612010948744
6997,0.00166218596688202
6998,0.0359997626223737
6999,0.00789584138285145
7000,0.039326413767058
7001,0.054988291395726
7002,0.701391911982158
7003,0.831944297471421
7004,0.557608956894041
7005,0.770358314377563
7006,0.023904274432275
7007,8.13291085568077e-09
7008,0.0223476554392036
7009,0.559550649211614
7010,0.00208665135674223
7011,0.0563489077277273
7012,0.555381198942733
7013,0.0878302161136115
7014,0.136277666797371
7015,0.109747340681272
7016,0.208463991000504
7017,0.126357021435376
7018,0.248594624837032
7019,0.150998741478387
7020,0.0788337935034439
7021,0.737614670804493
7022,0.819249706338345
7023,0.900271283338031
7024,0.823010413736305
7025,0.0681740924995465
7026,0.923543287421894
7027,0.0160260010696135
7028,0.0162203068838942
7029,0.00403539319277486
7030,0.610605015243242
7031,0.0108713673060629
7032,0.25807242836546
7033,0.0216088027066242
7034,0.191732292172358
7035,0.200887559307079
7036,0.239871380773079
7037,0.811133841062639
7038,0.396111621414857
7039,0.0707992568524147
7040,0.0894639281439731
7041,0.0099330537255709
7042,0.0627845262488101
7043,0.0238223631384919
7044,0.308030094493765
7045,0.218058320154101
7046,0.00756109703105984
7047,0.793128321287064
7048,0.675906142870699
7049,0.0274179404147941
7050,0.0122413457997554
7051,0.085076958726219
7052,1.96925975129256e-07
7053,0.1780072337962
7054,0.0606570476637927
7055,0.00792319545019496
7056,0.176688769770316
7057,0.0801484176292482
7058,0.215927190746258
7059,0.0784233802744868
7060,0.062651580293781
7061,0.729475958581168
7062,0.0604813997709354
7063,0.0108709602139898
7064,0.0526566458368152
7065,0.103406614187346
7066,0.233172639310065
7067,0.0984558887370987
7068,0.0141585602245988
7069,0.0781550071567028
7070,0.0352893918346322
7071,0.197726315211852
7072,0.726270154882696
7073,0.417304365375354
7074,0.090788013327021
7075,0.0367760364265035
7076,0.0295723127983243
7077,0.0565680370048215
7078,0.18383451502037
7079,0.256969510537398
7080,0.0719521655969753
7081,0.471664120891993
7082,0.754736567880413
7083,0.0629318554873711
7084,0.88012506486598
7085,0.0140915291379377
7086,0.0162804679098081
7087,0.838985793404042
7088,0.0683099703707007
7089,0.614260990857556
7090,0.0413332194789117
7091,0.0196155114416851
7092,0.0761824789988434
7093,0.0513237989046629
7094,0.0600096026534741
7095,0.740493432101418
7096,0.0630134294392179
7097,0.715727338925567
7098,0.0180387774006618
7099,0.00346872942827089
7100,0.045595711598021
7101,0.0432814267149658
7102,0.0244569949958495
7103,0.108913808724447
7104,0.314131951427838
7105,0.0801350238402847
7106,0.0685024274129762
7107,0.00288900177433226
7108,0.15276748811187
7109,0.0796050563326407
7110,0.0563746814553793
7111,0.022759400273211
7112,0.0429398340071858
7113,0.0291128543066625
7114,0.00946729335347456
7115,0.00213361274267083
7116,0.107214558224723
7117,0.0114252997985421
7118,0.083811965142221
7119,0.00788780823255986
7120,0.78662135691834
7121,0.159173774693511
7122,0.186114970058773
7123,0.110680867794534
7124,0.282747182444529
7125,0.00888447311034027
7126,0.173429314488238
7127,0.0856629692614571
7128,0.00670484239196455
7129,0.0500288391449242
7130,0.0692456763825589
7131,0.714979944250893
7132,0.215103728211448
7133,0.0326700499387341
7134,0.0736105473650207
7135,0.0871782291582727
7136,0.171771661626118
7137,0.0814409235405215
7138,0.238903065309677
7139,0.0159369596095226
7140,0.0703956736424258
7141,0.743031446386965
7142,0.060940293627234
7143,0.0736754066348116
7144,0.0536109218162015
7145,0.621416137463951
7146,0.0672306888980844
7147,0.0188679360985545
7148,0.719178987748602
7149,0.0596055512234707
7150,0.81332034873665
7151,0.584806336101077
7152,0.101381657610311
7153,0.156282735393237
7154,0.0810491941809246
7155,0.0229347441642697
7156,0.0353388144573361
7157,0.0236242096020545
7158,0.147795230087107
7159,0.0139052538764595
7160,0.0258051047695347
7161,0.0638089984228644
7162,0.0319854271785734
7163,0.0295108097567888
7164,0.0422356268108772
7165,0.0372419600779135
7166,0.0648495479556204
7167,0.0187231972983096
7168,0.0453816120351394
7169,0.0701999756310278
7170,0.0621362200011856
7171,0.0540415946460288
7172,0.0545664352428199
7173,0.0371774493689978
7174,0.0520717794326767
7175,0.122597666060693
7176,0.845127030440665
7177,0.083159112271202
7178,0.628118046654124
7179,0.0271846044136146
7180,0.646571809715896
7181,0.539022288675732
7182,0.0657729143976829
7183,0.00329586662876601
7184,0.0419885730784726
7185,0.651535270008254
7186,0.164047856157298
7187,0.0464996505424994
7188,0.381977773336181
7189,0.000558036384281921
7190,0.0207193433147772
7191,0.237505925358323
7192,0.0132002671611056
7193,0.00362738770444456
7194,0.0872129986473519
7195,0.0720717880196025
7196,0.126068733902163
7197,0.0187184526213439
7198,0.0455539413225935
7199,0.00945782465891969
7200,0.00212440092110431
7201,0.0520721709418908
7202,0.0785462090803748
7203,0.0421437867307692
7204,0.00764244033882449
7205,0.0388103724174888
7206,0.0900725921155635
7207,0.0557205764385003
7208,0.748562527929253
7209,0.0481298594266987
7210,0.452301177470879
7211,0.0722834526989918
7212,0.0958501048885084
7213,0.095956870272256
7214,0.111181944067506
7215,0.0145829647740962
7216,0.0913128051689072
7217,0.240279337809266
7218,0.891452403546595
7219,0.00765591611408817
7220,0.141266244436244
7221,0.0739399078631037
7222,0.0734523765524021
7223,0.0280239213895569
7224,0.0458188955697044
7225,0.411894737152553
7226,0.0757871052771376
7227,0.0694195787663448
7228,0.062260927398287
7229,0.710192579078122
7230,0.28303131586133
7231,0.0197978995059701
7232,0.138182456909089
7233,0.0422809425306929
7234,0.496040545736909
7235,0.0511217869949965
7236,0.0507873425324938
7237,0.0641763952895894
7238,0.766782294702739
7239,0.0133077061527095
7240,0.0132440825258762
7241,0.0108582699076563
7242,0.606974726379534
7243,0.037268897622472
7244,0.0573298417976595
7245,0.0915995604098809
7246,0.0453109778179344
7247,0.0555064992240142
7248,0.744832366851511
7249,0.0173381386530091
7250,0.178439480935148
7251,0.0197834246931517
7252,0.0275308762353384
7253,0.0141183074706307
7254,0.182234860174531
7255,0.324856517466819
7256,0.188821637123528
7257,0.0169833034844355
7258,0.932660512068483
7259,0.110099112521528
7260,0.0171868551323158
7261,0.0255777386398065
7262,0.116734642130871
7263,0.0700720484678906
7264,0.165865699298586
7265,0.138180154409659
7266,0.164887155164869
7267,0.0164809905901467
7268,0.203645785158873
7269,0.0406807247406556
7270,0.0506817776877173
7271,0.14569958950927
7272,0.0382606226614909
7273,0.0322504807633939
7274,0.230316312825451
7275,0.0618697782872026
7276,0.0755240824049441
7277,0.0823949093740592
7278,0.050431151229645
7279,1.70710930620985e-08
7280,0.031292417602815
7281,0.0556125186069041
7282,0.129525224506371
7283,0.00282814396317075
7284,0.0343246098716042
7285,0.062967562916137
7286,0.114350354720562
7287,0.0421439690040567
7288,0.495783654048252
7289,0.013773466459288
7290,0.599221681722246
7291,0.179088526590503
7292,0.0184266492694507
7293,0.13721669208746
7294,0.155645311226906
7295,0.0796038619790626
7296,0.0447331067250821
7297,0.0565594329594782
7298,0.0666666798387417
7299,0.110615916900618
7300,0.0488724675200678
7301,0.0189719924648339
7302,0.0390919989570436
7303,0.000620270524411829
7304,0.0567162326323743
7305,0.00945782450690201
7306,0.00771294560374694
7307,0.7482112311253
7308,0.623044799113069
7309,0.0529993732019575
7310,0.0534496591422061
7311,0.113083473093989
7312,0.0849648346160326
7313,0.180321215052291
7314,0.901221895627228
7315,0.0490162710519603
7316,0.865916688807304
7317,0.146013913417493
7318,0.035408502124647
7319,0.0712286806322188
7320,0.0641232570446706
7321,0.915524440949783
7322,0.909607793037141
7323,0.0298595042970258
7324,0.032057068762605
7325,0.00687802145207633
7326,0.911420209941133
7327,0.0633348443644109
7328,0.0152390168677824
7329,0.0504253259982733
7330,0.118217178572619
7331,0.0539318558938467
7332,0.0506112387948426
7333,0.0682114190172002
7334,0.0127936789945991
7335,0.908881461830418
7336,0.0513960171204072
7337,0.151139693754713
7338,0.031171383853406
7339,0.0280520734958184
7340,0.0510379725745838
7341,0.0594886090052769
7342,0.19824966212287
7343,0.0492027917311016
7344,0.643196836565407
7345,0.0616892121149851
7346,0.0720864865904055
7347,1.52781849953415e-08
7348,0.0210065819189332
7349,0.664335365356714
7350,0.034930253327458
7351,0.0914610580371271
7352,0.0510295467068479
7353,0.0567915101699583
7354,0.0274735169968297
7355,0.572159661610788
7356,0.10742116688565
7357,0.608676169578226
7358,1.30817938540995e-08
7359,0.117850482065078
7360,0.0372723308164565
7361,0.0142123725147249
7362,0.0534399866331988
7363,0.0485165854045979
7364,0.0313655647440639
7365,0.0706859915265468
7366,0.0428811577600753
7367,0.119942176159017
7368,0.0425787487777226
7369,0.0367206945433271
7370,0.0494926866831945
7371,0.016852413641429
7372,0.0206228902257951
7373,1.1438305519332e-08
7374,1.28622133401867e-08
7375,0.555891843632742
7376,0.103099453740964
7377,0.103236611726152
7378,0.0480409839841287
7379,0.0683757176882653
7380,0.0316975770056366
7381,1.73771012613014e-08
7382,0.507118599882546
7383,0.0142123717826669
7384,1.05776524434696e-08
7385,0.00245030374352564
7386,0.0312399482327288
7387,0.0732947330517611
7388,0.0189041256424598
7389,0.0419827503809769
7390,7.89142830989272e-08
7391,0.0332384279106696
7392,0.025834275346493
7393,0.657126814939744
7394,0.0318074117431565
7395,0.0167680594699734
7396,0.225502827852863
7397,0.0792843879555701
7398,0.0306869243914939
7399,0.0538296391918694
7400,0.0521113324833104
7401,0.0847402459774121
7402,0.0492323968482607
7403,0.0257408666927003
7404,0.0489061240851977
7405,0.107696860956906
7406,0.00216850500374585
7407,0.0094483643304597
7408,0.0130108175391747
7409,0.00773657942915186
7410,0.0434911271740389
7411,0.723442657990446
7412,0.133668877992681
7413,0.09481038225327
7414,0.0483659827161162
7415,0.691149691663307
7416,0.125341019003554
7417,0.0605940358010371
7418,0.0605990275374435
7419,0.0767458418154758
7420,0.0177861838988425
7421,0.0059200336260737
7422,0.052224494603204
7423,0.0557739336977107
7424,0.0128798332891048
7425,0.0519362634808188
7426,0.0434257772911959
7427,0.0904940502626729
7428,0.0582475386115612
7429,0.0978867618501121
7430,0.781628213311131
7431,0.0429042684606597
7432,0.0680804498471862
7433,0.210668120444672
7434,0.0613385427653182
7435,0.0350339460963492
7436,0.923286796587802
7437,0.536423340128168
7438,0.19349328669868
7439,0.109665630716036
7440,0.0508327962898543
7441,0.040102045782364
7442,0.0460333513480108
7443,0.15807171093827
7444,0.916023021193024
7445,0.114296329976914
7446,0.91452160108435
7447,0.222266383484695
7448,0.0335490749291565
7449,0.0678823886001062
7450,0.0196586301128778
7451,0.040120695339619
7452,0.0521277288209809
7453,0.00599063726045258
7454,0.0404518737473795
7455,0.0561659771178881
7456,0.903520782985719
7457,0.915450951931658
7458,0.0527275416109455
7459,0.129459505496604
7460,0.0454257222365889
7461,0.0145915981880875
7462,0.0490787823917313
7463,0.930156493652439
7464,0.0473381090244941
7465,0.040284613474429
7466,0.912949893099325
7467,0.0421416034649164
7468,0.376620702646029
7469,0.0159962726354938
7470,0.632485847617816
7471,0.37293142556905
7472,0.0544321348110158
7473,0.0532917187040246
7474,0.617102689031252
7475,0.438854804587977
7476,0.60389886792007
7477,0.00217853821561216
7478,0.0380329834771847
7479,0.02865729562292
7480,0.104134678931248
7481,0.0406441367665584
7482,0.0231171440529606
7483,0.196526247821653
7484,0.0227960274937035
7485,0.0387977205468562
7486,0.0391347896092455
7487,0.11392192511983
7488,0.920247867058745
7489,0.0196609302265049
7490,0.0450010014644811
7491,0.00210381633360165
7492,0.00941060874812446
7493,0.00801724913312341
7494,0.054418580297913
7495,0.894986524892754
7496,0.675040597523679
7497,0.064167344186316
7498,0.283498901781543
7499,0.339366233481091
7500,0.58803649065937
7501,0.0174739165140237
7502,0.605804079424625
7503,0.609979317183465
7504,0.0224468634111914
7505,0.0453184710114911
7506,0.0969831197446943
7507,0.188586968878787
7508,0.114682066638894
7509,0.589372841655213
7510,0.0660258189194759
7511,0.578788399480465
7512,0.0797160174101782
7513,0.93635724975183
7514,0.11222143807972
7515,0.0823024315451112
7516,0.0704693112287349
7517,0.0722133952902859
7518,0.0444576455080348
7519,0.668164858757811
7520,0.625937241341087
7521,0.355284545381533
7522,0.0212553063193565
7523,0.182014925167607
7524,0.191253891928697
7525,0.070185788366612
7526,0.101382605325668
7527,0.807791027569612
7528,0.179071984086098
7529,0.212044594956666
7530,0.0756292935344874
7531,0.533079886739322
7532,0.552622823934183
7533,0.910210567066779
7534,0.902300794832818
7535,0.586333350607709
7536,0.926886037274394
7537,0.0694328905022894
7538,0.74441454511336
7539,0.268636226154496
7540,0.0976953645909125
7541,0.713283323245024
7542,0.743491530724156
7543,0.072565771398229
7544,0.876699704212708
7545,0.0263552814702873
7546,0.0741113681244572
7547,0.0137157333744524
7548,0.00919052238605778
7549,0.0685210645931618
7550,0.0576624743089435
7551,0.157750194881928
7552,0.0716914508983574
7553,0.0486151042798795
7554,0.0717063003509964
7555,0.703629881370963
7556,0.0123075511663069
7557,0.284169728991138
7558,0.741737557917407
7559,0.186932334874983
7560,0.0233349132179908
7561,0.387831760317344
7562,0.17212194427406
7563,0.0270696416021929
7564,0.0616766092317193
7565,0.0662295224978192
7566,0.0947842914961509
7567,0.0532168586909362
7568,0.0951134703508631
7569,0.605698896311629
7570,0.0653275661432043
7571,0.0403995629851779
7572,0.223805973793856
7573,0.855746088745399
7574,0.0799577372515599
7575,0.0567823061621501
7576,0.00325297722137167
7577,0.017849233438367
7578,0.683115451448387
7579,0.0639757314763133
7580,0.0139184910517473
7581,0.0288301975535725
7582,0.0639877757806104
7583,0.11825621507217
7584,0.751280972993198
7585,0.768363730003849
7586,0.152816391347609
7587,0.0167837113455288
7588,0.0515509304895857
7589,0.00349123907815234
7590,0.0589430603908783
7591,0.0371600058251045
7592,0.0495609766054891
7593,0.0344005945169006
7594,0.0348728626056895
7595,0.0232038003830721
7596,0.0904186646658621
7597,0.313462991508384
7598,0.0868452007451982
7599,0.00333835041335217
7600,0.0758842392113808
7601,0.0291572170208635
7602,0.123479886807837
7603,0.061366027766032
7604,0.0463497176426758
7605,0.0239461468930398
7606,0.0434378931277586
7607,0.0021802600341905
7608,0.0511439185997146
7609,0.0288032649489908
7610,0.00944836472739959
7611,0.0875155422002233
7612,0.0933235330306745
7613,0.00803356567352024
7614,0.801345371140003
7615,0.215315878579774
7616,0.151143623149882
7617,0.119152500488117
7618,0.0601508323861963
7619,0.915658460682027
7620,0.110776087188302
7621,0.555121193891763
7622,0.0448104982559371
7623,0.0855881903080053
7624,0.0695421023920589
7625,0.0865466173116056
7626,0.00854029531994536
7627,0.5449527702574
7628,0.162407240983144
7629,0.162956155392445
7630,0.00577291888873907
7631,0.313636033744835
7632,0.0244133031987126
7633,0.10244271650263
7634,0.292066847171394
7635,0.74453153876625
7636,0.805925361006157
7637,0.226866095950212
7638,0.018141439319938
7639,0.656569603864195
7640,0.017114719331334
7641,0.0536006390712334
7642,0.0640107006158722
7643,0.0321697369320588
7644,0.0659067194093241
7645,0.0515603131493452
7646,0.785078449844125
7647,0.0204045242321919
7648,0.0614473724813469
7649,0.751407262376477
7650,0.135734602108343
7651,0.01871845887406
7652,0.0295626303349686
7653,0.0374061283459209
7654,0.0733681458599231
7655,0.0643975606795501
7656,0.0469317303602837
7657,0.0652807467491082
7658,0.13858073986066
7659,0.0137210486826377
7660,0.0631967698191828
7661,0.0608199915857098
7662,0.121499947099836
7663,0.0699481045810313
7664,0.0488148270178536
7665,0.0143476601512594
7666,0.0482311085665017
7667,0.0268100848148559
7668,0.0573084451093358
7669,0.0105746841593574
7670,0.00768528774120821
7671,0.145374099572492
7672,0.233730061431298
7673,0.635710100905711
7674,0.106714022608227
7675,0.0120073679644169
7676,0.557331930453763
7677,0.0568529735822902
7678,0.00304474205759143
7679,0.0231333023010685
7680,0.0595840541850522
7681,0.0425114355898685
7682,0.0117742110746036
7683,0.0442083823905714
7684,0.549375461667165
7685,0.0210203139674141
7686,0.0455647703495824
7687,0.0288545728269642
7688,0.231291276792024
7689,0.0777627306667579
7690,0.0700533986672951
7691,0.151519816975553
7692,0.0399440369650779
7693,0.0236831477113279
7694,0.085658037191483
7695,0.0293471600428283
7696,0.00201466909794644
7697,0.00942946995541729
7698,0.102568989323294
7699,0.0690143780011374
7700,0.0460073293478837
7701,0.0596866872384079
7702,0.110182822547411
7703,0.00807448781042114
7704,0.0515594654469537
7705,0.827360208278699
7706,0.0756727084246926
7707,0.833553064639957
7708,0.1398427245665
7709,0.0720391460399109
7710,0.0607206830908839
7711,0.218952780500741
7712,0.0563889344692276
7713,0.0418473807332054
7714,0.231992848374818
7715,0.0515989045512825
7716,0.00765591611408817
7717,0.965672218896626
7718,0.0540955588902274
7719,0.0875103492183581
7720,0.0680706307695259
7721,0.0617581029678438
7722,0.089947847243135
7723,0.0173092196563335
7724,0.0248846727754089
7725,0.723465375508763
7726,0.0495463891727704
7727,0.0342118614406077
7728,0.137292803356368
7729,0.0627299162303633
7730,0.0489920629590162
7731,0.128975230679968
7732,0.0735100098278366
7733,0.0600123953867285
7734,0.696342418369658
